,Path,Canonical,Transcript,Speaker,L1
1250,L2_arctic_WAV/SKA_arctic_a0082,hh ih z f ey s w ao z s t r iy m ih ng w ih th b l ah d,hh ih z f ey s w ow z ah s t r iy m ih ng w ih z b l aa d,SKA,Arabic
1251,L2_arctic_WAV/SKA_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v ah r hh ih z f ey s,ah t r ih k ah l ah v f r ey sh b l ah d r aa n ow v ah r hh ih z f ey s,SKA,Arabic
1252,L2_arctic_WAV/SKA_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d ih s hh ae d k ah m w ih s t ah r ah b ah l s aa d ah n n ah s,SKA,Arabic
1253,L2_arctic_WAV/SKA_arctic_a0088,hh iy m ey d sh uh r dh ae t dh ah m ae g ah z iy n w ao z l ow d ih d ae n d r iy z uw m d hh ih z p ae d ah l ih ng,hh iy m ey d sh uh err dh ae t dh ah m ae g ah z iy n w ao z l ow d ih d ae n d r iy s uw m d hh eh z b aa d ah l ih ng g,SKA,Arabic
1254,L2_arctic_WAV/SKA_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch ah r ah s t uw sh uw t b ay,z ah n ay t g l ow w ah z t r eh ch ah r ah s t uw sh uh t b ay,SKA,Arabic
1255,L2_arctic_WAV/SKA_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,s ah s ih ng ih ng g ah v oy s ah p r ow zh t r aa b ah d l iy,SKA,Arabic
1256,L2_arctic_WAV/SKA_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih th r ey jh ae t dh ah th ao t,hh ih z b l aa d g r ow hh ao t w ih z r ey jh ae t dh ah s ow t,SKA,Arabic
1257,L2_arctic_WAV/SKA_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s ah r ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t ah d aw n ih n m ih d ih s t r iy m s eh ch ih ng g z ah sh ae d ow z ao v b ow s sh ao r s,SKA,Arabic
1258,L2_arctic_WAV/SKA_arctic_a0093,f ao r ah f uh l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n d,f ao r ah f uh l m ih n ah t hh iy k r aw zh t ae n d ah l eh s ah n d,SKA,Arabic
1259,L2_arctic_WAV/SKA_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s w eh n hh iy s ao dh ah g l ow ah v ah f ay r,hh iy hh ae d b ah r l iy eh n t ah d ah dh ih s w eh n hh iy s ao z ah g l ow ah v ah f ay err,SKA,Arabic
1260,L2_arctic_WAV/SKA_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ao z dh ah f er s t th ih ng t ah k ah m w ih dh ih n hh ih z v ih zh ah n,ah b ih g k ae n v ah s t eh n t ah w ao z s ah f er s t ah th ih ng g ah t ah k ah m w ih z ih n hh ih z v ih sh ah n,SKA,Arabic
1261,L2_arctic_WAV/SKA_arctic_a0096,p ah hh ae p s sh iy hh ae d ao r eh d iy m eh t hh ah r f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,b ah r hh ae p s ih sh iy hh ae d ao r eh d iy m eh t hh eh r f ey t ah l ih t ah l d iy b er ih n z ah f ao r ah s t,SKA,Arabic
1262,L2_arctic_WAV/SKA_arctic_a0097,dh eh n y uw k ae n er ey n jh y er s eh l f k ah m f ah r t ah b l iy ah m ah ng dh iy z r ow b z ih n dh ah b ow,dh eh n y uw k ae n er ey n zh ih y er s eh l f k ao m f ao r t ah b l iy ah m ah n g ah z iy z r ow b s ih n dh ah b ow,SKA,Arabic
1263,L2_arctic_WAV/SKA_arctic_a0098,sh ae l ay k ae r iy y uw,sh ae l ay k ae r iy y uw,SKA,Arabic
1264,L2_arctic_WAV/SKA_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae d ah n ih ng g jh oy b aw n d ih d ih n hh ih z b r ey n,SKA,Arabic
1265,L2_arctic_WAV/SKA_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,y uw m ah s ah s l iy p hh iy er zh d,SKA,Arabic
1266,L2_arctic_WAV/SKA_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw w uh d n ao t k iy p dh ah t r uw s f r ao m m iy,SKA,Arabic
1267,L2_arctic_WAV/SKA_arctic_a0102,hh iy w ih l f aa l ow ah s s uw n,hh iy w ih l f eh l ow ah s s uw n,SKA,Arabic
1268,L2_arctic_WAV/SKA_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f r ah m dh ah b ow ah v dh ah k ah n uw,b aa t dh eh err k ey m n ow p r aa m ah s f r ah m z ah b ow ah v dh ah k ae n uw,SKA,Arabic
1269,L2_arctic_WAV/SKA_arctic_a0104,sh iy w ao z s l iy p ih ng ah n d er r hh ih z p r ah t eh k sh ah n ae z s w iy t l iy ae z ah ch ay l d,sh iy w ao z ah s l iy b ih ng aa n d eh r hh ih z p r ow t eh k sh ah n ae z ah s w iy t l iy ae z ah ch ay l d,SKA,Arabic
1270,L2_arctic_WAV/SKA_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er r f ah l s ow ao l m ow s t ih m p aa s ah b ah l t ah b ih l iy v,ao n l iy t ih s s ow w ah n d er r f ah l s ow ao l m ow s t ih m b aa s ah b ah l t ah b ih l iy f,SKA,Arabic
1271,L2_arctic_WAV/SKA_arctic_a0106,dh ah ih m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,z ah ih m ow sh ah n w ih ch ah sh iy hh ae d s ah p r ih s t b r eh s t f ao r s n aw ih n ah ch ow k ih ng g s ao b,SKA,Arabic
1272,L2_arctic_WAV/SKA_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,SKA,Arabic
1273,L2_arctic_WAV/SKA_arctic_a0108,hh iy w ey d ih d ih n t uw dh ah eh jh ah v dh ah w ao t ah r ae n d b iy g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w ey d ih d ih n t uw z ah eh ch ah v dh ah w ao t ah n ae n d ih b iy g ae n ih s k err ah b ih ng g hh ih m s eh l f,SKA,Arabic
1274,L2_arctic_WAV/SKA_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uw n ow z ae t y uw aa sh ey k ih ng g m ay k aa n f ah d ah n s ih n y uw,SKA,Arabic
1275,L2_arctic_WAV/SKA_arctic_a0111,ih n s t eh d hh iy jh oy n d hh ah r ae n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,ih n ih s t iy d hh iy zh oy n d ah hh eh r ae n d z ey ey t l ay k t uw hh ae ng g r iy ch eh l d r ah n,SKA,Arabic
1276,L2_arctic_WAV/SKA_arctic_a0112,hh iy w ao z w uw n d ah d ih n dh ah aa r m,hh iy w ao z w aa n d ah d ih n dh ah aa r m,SKA,Arabic
1277,L2_arctic_WAV/SKA_arctic_a0113,ay s ah p ow z y uw p ih k t dh ae t l ih ng g ow ah p ah m ah ng dh ah ih n d iy ah n z,ay s ah b ow z y uw b ih k t dh ae t l ih ng g ow ah p ah m ah ng g z ah eh n jh iy ah n s,SKA,Arabic
1278,L2_arctic_WAV/SKA_arctic_a0115,hh iy hh ae d n ow k s k y uw z f ao r dh ah f iy l ih ng z w ih ch w ah r er aw z d ih n hh ih m,hh iy hh ae d n ow k s ih k y uw s f ao r z ah f iy l ih ng g ih s w ih ch w eh r er ow z d ih n hh eh m,SKA,Arabic
1279,L2_arctic_WAV/SKA_arctic_a0116,w ao z ih t dh ah r aa n d ih v uw ah v dh ow z hh uw w ah r s t r ay v ih ng t uw w er k hh ih z r uw ah n,w ao z ih t dh ah r aa n d ih v uw ah v s ow s hh uw w eh r ih s t aa r v ih ng t uw w er k hh ih z r uw ah n,SKA,Arabic
1280,L2_arctic_WAV/SKA_arctic_a0117,sh iy ae d ah d w ih dh jh eh n y ah w ah n s ih m p ah th iy ih n hh er f ey s ae n d v oy s,sh iy ae d ah d w ih z zh eh n y ah w ah n s eh m p ah th iy ih n hh er f ey s ae n d v oy s,SKA,Arabic
1281,L2_arctic_WAV/SKA_arctic_a0120,m ay r ay t f uh t f iy l z l ay k dh ae t ah v ah ch ay n iy z d eh b y ah t aa n t,m ay r ay t f uw t f iy l s l ay k z ae t ah v ah ch ay n iy z d iy b ah t aa n t,SKA,Arabic
1282,L2_arctic_WAV/SKA_arctic_a0121,dh ey ey t d ih n er ae t dh ah f ih th ae n d r eh s t ah d f r er t uw aw er z,d ey ey t d ih n er ae t z ah f eh s ae n d r eh s t ah d f r er t uw aw er s,SKA,Arabic
1283,L2_arctic_WAV/SKA_arctic_a0122,t uw y ih r z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f ao r dh ih s,t uw y ih z aa g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f ao r s ih s,SKA,Arabic
1284,L2_arctic_WAV/SKA_arctic_a0123,sh iy hh ae d d ay d f r ah m k ow l d ae n d s t aa r v ey sh ah n,sh iy hh ae d d ay d f r ah m k ow l d ae n d ah s t aa r v ey sh ah n,SKA,Arabic
1285,L2_arctic_WAV/SKA_arctic_a0125,hh iy w ah z d ih t ah r m ah n d n aw t uw m ey n t ey n ah m ao r s ah r t ah n hh ow l d ah p aa n hh ih m s eh l f,hh iy w ah z d ih t ah r m ah n d ah n aw t uw m ey n t ey n ah m ao r s ah r t ah n hh ow l d aa b aa n hh ih m s eh l f,SKA,Arabic
1286,L2_arctic_WAV/SKA_arctic_a0126,iy ch d ey sh iy b iy k ey m ah m ao r v ay t ah l p aa r t ah v hh ih m,iy ch ah d ey sh iy b iy k ey m ah m ao r v ay t ah l b aa r t ah f hh ih m,SKA,Arabic
1287,L2_arctic_WAV/SKA_arctic_a0127,ih t w ao z ah t eh m t ey sh ah n b ah t hh iy r iy z ih s t ah d ih t,ih t w ao z ah t eh m b ih t ey sh ah n b ah t hh iy r iy s ih s t ah d ih t,SKA,Arabic
1288,L2_arctic_WAV/SKA_arctic_a0128,dh ih s w ah n hh ow p w ao z d ih s t r oy d ae z k w ih k l iy ae z ih t w ao z b ao r n,z ih s w ah n hh ow p w ao z d ih s t r oy d ae s k w ih k l iy ae z ih t w ao z b ao r n,SKA,Arabic
1289,L2_arctic_WAV/SKA_arctic_a0129,hh ah r f ey s w ao z ah g eh n s t hh ih z b r eh s t,hh eh r f ey s w ao z ah g eh n ah s t hh ih z b r eh s t,SKA,Arabic
1290,L2_arctic_WAV/SKA_arctic_a0130,sh iy w ao z hh ih z n aw f er eh v er,sh iy w ao z hh ih z n aw f er eh v ah sh,SKA,Arabic
1291,L2_arctic_WAV/SKA_arctic_a0131,p r aa v ah d ah n s hh ae d d ih l ih v er d hh ih m th r uw dh ah m ey l s t r ah m,b r ao v ah d ah n s hh ae d d ih l ih v ah d hh eh m s r uw z ah m ey l ih s t r ah m,SKA,Arabic
1292,L2_arctic_WAV/SKA_arctic_a0134,hh iy ow b ey d dh ah p r eh sh ah r ah v hh ah r hh ae n d,hh iy ow b ey d s ah p r eh sh eh r ah v hh eh r hh aa n t,SKA,Arabic
1293,L2_arctic_WAV/SKA_arctic_a0136,ah b aw t hh ih m eh v r iy w eh r w er dh ah eh v ah d ah n s ah z ah v l ah g zh ah r iy ae n d ah v ey jh,ah b aw t hh eh m eh v r iy w eh r w er z ah eh v ah d ah n z z ah v l ah g zh ah r iy ae n d ah v ey ch,SKA,Arabic
1294,L2_arctic_WAV/SKA_arctic_a0137,dh eh n hh iy s t eh p t b ae k w ih dh ah l ow k r ay ah v p l eh zh ah r,z eh n hh iy s t eh p t b ae k w ih z ah l ow k r ay ah v b l eh zh ah r,SKA,Arabic
1295,L2_arctic_WAV/SKA_arctic_a0139,hh iy t ow l d hh ih m s eh l f dh ah t ae z hh iy w aa sh t hh ih m s eh l f ae n d g r uw m d hh ih z d ih sh eh v ah l d k l ow z,hh iy t ow l d hh ih m s eh l f ih z ah t ae z hh iy w ao zh d ah hh ih m s eh l f ae n d ah g r ao m d hh ih z d ih zh eh v ah l ah d ah k l ow dh,SKA,Arabic
1296,L2_arctic_WAV/SKA_arctic_a0159,dh ey l uh k ae z dh ow hh iy hh ae d b ih n d r ah m ih ng ah p iy ae n ow ao l hh ih z l ay f,dh ey l uh k ae dh ow hh iy hh ae b ih n d r ah m ih ng g ah p iy ae n ao ao l hh ih z l ay f,SKA,Arabic
1297,L2_arctic_WAV/SKA_arctic_a0214,b iy s ay d z hh iy w ao z p ey d hh w ah n k ey s ah v t ah b ae k ow p er hh eh d,b iy s ay d z hh ih w ao z p ey w ah n k ey s ah v t eh b ah k ao p er hh eh d,SKA,Arabic
1298,L2_arctic_WAV/SKA_arctic_a0257,dh ey aa r k ah m ih ng ah sh ao r hh uw eh v er dh ey aa r,dh eh aa r k eh m ih ng ah sh ao r hh uw eh v er dh eh aa r,SKA,Arabic
1299,L2_arctic_WAV/SKA_arctic_a0300,f r ah m m ay er l iy ah s t r eh k ah l eh k sh ah n m ay s l iy p w ao z ah p ih r iy ah d ah v t eh r er,f r ah m m ay er l iy s t r eh k ah l eh sh ah n m ay s l iy b w ao z ah p eh r iy d ah v t eh r er,SKA,Arabic
1300,L2_arctic_WAV/SKA_arctic_a0379,hh aw ow l d aa r y uw d ae d iy,hh aw ao l d aa r y uw d ae err iy,SKA,Arabic
1301,L2_arctic_WAV/SKA_arctic_a0426,dh ey d uw n aa t n ow dh ah l eh ng th ah v t ay m ah v ih ng k y uw b ey sh ah n,d iy d ao n ao t n ao ah d ah l eh ng s ah v t ay m ah v y uh k ih b eh sh ah n,SKA,Arabic
1302,L2_arctic_WAV/SKA_arctic_a0441,v ay l ah n t l ay f ae n d ae th l eh t ih k s p ao r t s hh ae d n eh v er ah p iy l d t ah m iy,v ay l ah n t l ay f ae n d ah th l eh t ih k s p ao r t s hh ae d n eh v er ah p iy l d t ah m iy,SKA,Arabic
1303,L2_arctic_WAV/SKA_arctic_a0461,aa w iy w er v eh r iy k l ow s t ah g eh dh er ih n dh ae t m ow m ah n t,ow w iy w er v eh r iy k l ao s t ah g eh dh er ih n dh ae t m ao m ah n t,SKA,Arabic
1304,L2_arctic_WAV/SKA_arctic_a0500,hh uw dh ah d eh v ah l g ey v ih t t uw y uw t uw b iy jh ah jh ae n d jh uh r iy,hh uw dh ah d iy v ah l g eh v ih t uw y uw t uw b iy zh ah jh ae n zh uh r iy,SKA,Arabic
1305,L2_arctic_WAV/SKA_arctic_a0501,y uh r jh ow k ih ng m iy s er dh ah ah dh er m ae n ih jh d t ah aa r t ih k y ah l ey t,y uh r zh ao k ih ng m iy s er z ah ah z er m ae n ih zh d t ah aa r t ih k y ah l eh t,SKA,Arabic
1306,L2_arctic_WAV/SKA_arctic_a0529,ae z ay s ey hh iy hh ae d t ae p t dh ah m eh s ih jh v eh r iy r ae p ah d l iy,ae z ay s ey hh iy hh ae t ae p d dh ah m eh s ih jh v eh r iy r ae b ah d l iy,SKA,Arabic
1307,L2_arctic_WAV/SKA_arctic_a0548,ao l s ow ch er ch ih z ae n d p r iy ch er z ay hh ae d n eh v er n ow n,ao l s ao ch er zh ih z ae n d b iy ch er z ay hh ae d n eh v er n ow,SKA,Arabic
1308,L2_arctic_WAV/SKA_arctic_b0016,hh iy ch ah k ah l d ae z hh iy p uh l d aw t hh ih z p ay p ae n d b iy g ae n f ih l ih ng ih t,hh iy ch ah k ah l d ae z hh iy p uh l d aw t hh ih z p ay ae n d b iy g ih n f ih l ih ng g ae t,SKA,Arabic
1309,L2_arctic_WAV/SKA_arctic_b0068,ow n l iy dh ah ch ae n s s aw n d hh ae d l eh d hh ih m t uw ah b z er v dh eh m,ao n l iy dh ah ch ae n s s aw n d hh ae d l eh t hh ih m t uw ah b z er v dh eh m,SKA,Arabic
1310,L2_arctic_WAV/SKA_arctic_b0083,ih n ih t dh eh r w ao z s ah m th ih ng dh ae t w ao z ao l m ow s t t r ae jh ah d iy,ih n ih t dh eh r w ao s s ah m th ih ng dh ae t w ao z aa l m ao s t t r ae zh ah d iy,SKA,Arabic
1311,L2_arctic_WAV/SKA_arctic_b0103,hh iy l ih f t ah d hh ih z ay z ae n d ah s t r ey n jh k r ay b er s t f r ah m hh ih z l ih p s,hh iy l ih f t ah d hh ih z ay z ae n d ah s t r eh n jh k r aa p r aa s t f r ah m hh ih z l ih p s,SKA,Arabic
1312,L2_arctic_WAV/SKA_arctic_b0106,f r er ah f uh l m ih n ah t dh ah t uw m eh n s t eh r d ih n t ah iy ch ah dh er z f ey s,f ao r ah f uh l m ih n ah dh ah t uw m eh n s t eh r d ih n t ah iy ch ah dh er z f ey s,SKA,Arabic
1313,L2_arctic_WAV/SKA_arctic_b0126,b l ah d w ah z uw z ih ng s l ow l iy f r ah m dh ah w uw n d ih d m ae n z r ay t b r eh s t,b l ah d w ah z uw z ih ng g ah s l ao l iy f r ah m dh ah w uw d ih d m ae n z r ay b r eh s t,SKA,Arabic
1314,L2_arctic_WAV/SKA_arctic_b0146,ae f t er ao l ih t w ao z s ih m p l iy ah m ih s t ey k ih n jh ah jh m ah n t,ae f t er ao l ih t w ao z s ih m b l iy ah m ih s t ey k ih n zh ah jh m ah n t,SKA,Arabic
1315,L2_arctic_WAV/SKA_arctic_b0150,ae n d hh iy w ao z f ih l d w ih dh ah s t r ey n jh ae n d f ao r b ow d ih ng f ih r,ae n d hh iy w ao z f ih l d w ih dh ah s t r eh n zh ae n d f ao r b ih d ih ng g f ih r,SKA,Arabic
1316,L2_arctic_WAV/SKA_arctic_b0158,sh iy ow b ey d sh r ih ng k ih ng b ae k w ih dh dh ah b ey b iy ih n hh er aa r m z,sh iy ow b ey d sh r ih ng k ih l b ae k w ih dh dh ah b eh b iy ih n hh er hh aa r m z,SKA,Arabic
1317,L2_arctic_WAV/SKA_arctic_b0307,w iy g aa t f y uw v eh jh t ah b ah l z ae n d f r uw t s ae n d b iy k ey m f ih sh iy t er z,w iy g ao t f y uw v eh zh t ah b ah l z ae n d f r uw t s ae n d b iy k eh m f ih sh iy t er z,SKA,Arabic
1318,L2_arctic_WAV/SKA_arctic_b0310,ah l ih t ah l t r iy t m ah n t m ah s aa zh w ih th s ah m hh eh l p f r ah m dh ah d ao k t er,ah l ih t ah l t r iy t m ah n t m ah s aa zh w ih s s ah m hh eh l p f r ah m dh ah d ao k t er,SKA,Arabic
1319,L2_arctic_WAV/SKA_arctic_b0324,n aa t t ih l dh ah t w eh n t iy ah th ah v m ey d ih d dh ah r ih v er b r ey k,n aa uw t ih l dh ah t w eh n t iy s ah f m ey d ih d dh ah r ay v er b r ey k,SKA,Arabic
1320,L2_arctic_WAV/SKA_arctic_b0340,dh iy z k w ih k l ih t ah l jh oy z ah v hh er z w er s ao r s ah z ah v jh oy t uw hh ih m,dh iy s k w ih k l ih t ah l zh oy z ah v hh er z w er s ao r s ah v zh oy t uw hh ih m,SKA,Arabic
1321,L2_arctic_WAV/SKA_arctic_b0348,w uh d y uw b iy s ae t ah s f ay d w ih dh dh ae t w ah n hh ah n d r ah d th p aa r t ah v m iy,w uh d jh uw b iy s ae t ah s f ay d w ih z dh ae t w ah n hh ah n d r ah d s b aa r t ah v m iy,SKA,Arabic
1322,L2_arctic_WAV/SKA_arctic_b0367,eh n iy ae v r ah jh y ah ng f eh l ow k ae n t iy ch hh ih m s eh l f ih n ah w iy k,eh n iy ae v r ah jh y ah ng f l ao k ae n t iy ch hh ih m s eh l f ih n ah w iy k,SKA,Arabic
1323,L2_arctic_WAV/SKA_arctic_b0413,hh iy m ey d ih z ay er t ih ih s k ey p p ey n ao r t uw eh n jh oy p l eh zh er,hh iy m ey d ih s ay er t uh s k eh p p eh n ao r t uw eh n zh oy p l eh zh er,SKA,Arabic
1324,L2_arctic_WAV/SKA_arctic_b0424,ih t ih z ah v eh r iy t eh n ah b ah l hh ay p aa th ah s ah s ah n d w ih l b eh r l uh k ih ng ih n t ah,ih t ih z ah v eh r iy t eh n ah b ah l hh ay b ao s ah z ah s ah n d w ih l b iy r l uh k ih ng g ih n t ah,SKA,Arabic
1325,L2_arctic_WAV/SKA_arctic_b0425,dh eh r w er ao r ah n jh g r iy n g ow l d g r iy n ae n d ah k aa p er g r iy n,d eh r w er ao r ah n zh g r iy n g ao l d g r iy n ae n d ah k ah b er g r iy n,SKA,Arabic
1326,L2_arctic_WAV/SKA_arctic_b0428,dh ah hh ih s t er iy ah v aw er w eh s t w er d f eh r iy ng r ey s ih z r ih t ah n ih n ih t,z ah hh ih s t r iy ah v aw er w eh s t w er d f eh r iy ng g r eh s ih z r ih d ah n ih n ih t,SKA,Arabic
1327,L2_arctic_WAV/SKA_arctic_b0432,hh iy ih z ah k ae n ah d ih t r ay z ih ng f r ah m dh ah s er f k l ae s t ah aw r k l ae s,hh iy ih z ah k ae n ah d ih t r eh z ih ng g f r ah m z ah s er f k l aa s t uh ah aa r k l aa s,SKA,Arabic
1328,L2_arctic_WAV/SKA_arctic_b0433,w iy aa r k uh k ih ng ao n dh ah k ow l s t ow v ae n d ao n dh ah oy l b er n er z,w iy aa r k uh k ih ng ao n z ah k ao l s t ao v ae n d ao n dh ah oy err b er n er s,SKA,Arabic
1329,L2_arctic_WAV/SKA_arctic_b0434,dh ah s t uw er d hh ae z jh ah s t t eh n d er d m iy ah r ih s p eh k t f ah l b ih t ah v ah d v ay s,z ah s t y uw er d hh ae z jh ah s t t eh n d er n er d m iy ah r eh s p eh k t v ah l b ih t ah v ah d v ay s,SKA,Arabic
1330,L2_arctic_WAV/SKA_arctic_b0438,dh ey r ae n dh ah k ah n uw ih n ae n d k l ay m d dh ah hh ay er th b ae ng k,z iy r aa n dh ah k eh n uw ih n ae n d k l ay m ah d dh ah hh ay er s b ae ng k,SKA,Arabic
1331,L2_arctic_WAV/SKA_arctic_b0444,hh iy d ih d n aa t n ow hh w ah t w eh n t ao n ih n dh ah m ay n d z ah v hh ih z s uw p ih r iy er z,hh iy d ih d n ao n ao hh w ah t w eh n t ao n ih n dh ah m ay n d ah s ah f hh ih z eh s p eh r iy er s,SKA,Arabic
1332,L2_arctic_WAV/SKA_arctic_b0452,dh ey s ao iy ch ah dh er f ao r dh ah f er s t t ay m ih n b aa s t ah n,dh ey s ao iy ch ah dh er f ao r z ah f er s t ay m ih n b ah s t ah n,SKA,Arabic
1333,L2_arctic_WAV/SKA_arctic_b0455,hh ih z r iy w ao r d sh uh d hh ae v b ih n p iy s ah n d r iy p ow z,hh ih z ih r iy w ao r d sh uh d hh ae v b ih n p iy s ah n d r iy p ao s,SKA,Arabic
1334,L2_arctic_WAV/SKA_arctic_b0461,b ay v er ch uw ah v dh ah t p aw er w iy sh ae l r iy m ey n ih n p aw er,b ay v er ch uh ah l ao v z ah t p aw er w iy sh ae l r iy m eh n ih n p aw er,SKA,Arabic
1335,L2_arctic_WAV/SKA_arctic_b0469,v eh r iy f y uw p iy p ah l n uw ah v dh ah eh g z ih s t ah n s ah v dh ih s l ao,v eh r iy f y uw p iy p ah l n ao ah v z eh eh g z ih s t ah n s ah v d ih s l ow,SKA,Arabic
1336,L2_arctic_WAV/SKA_arctic_b0490,hh w ah t ah n ih k s ay t ih d w ih s p er ih ng ae n d k ah n f er ih ng t uh k p l ey s,w ah t ah n ih k s ay t ih ng w ih s p er ih ng ae n d ah k ao n f eh ih ng t uh p l ey s,SKA,Arabic
1337,L2_arctic_WAV/SKA_arctic_b0492,dh ah s hh iy t er n d dh ah t eh n ah t s ae n d jh aa r g ah n ah v s ay k aa l ah jh iy b ae k ao n m iy,z ah s hh iy t er n eh z ah t eh n ah t s ae n jh aa r g ah n ah f s ay k aa l ah zh iy b ae k ao n m iy,SKA,Arabic
1338,L2_arctic_WAV/SKA_arctic_b0494,n eh v er s ow s t r ey n jh ah p r aa f ah t k ey m ah p t uw jh er uw s ah l ah m,n eh v er s ao s t r eh n zh ah b r ao f ah t k eh m ah p t uw zh ah r uh s l ah m,SKA,Arabic
1339,L2_arctic_WAV/SKA_arctic_b0495,w iy hh uw hh ae v eh n d y uh r d s ow m ah ch sh uh r l iy k ae n eh n d y uh r ah l ih t ah l m ao r,w iy hh uw hh ae v eh n d y uh r d s ao m ah ch sh uh r l iy k ae n eh n d y uh r ah l ih t ah l m ao r,SKA,Arabic
1340,L2_arctic_WAV/SKA_arctic_b0503,dh ah s eh n t s ah v s t r ey n jh v eh jh ah t ey sh ah n b l uw ao f dh ah t r aa p ih k l ae n d,z ah s eh n t s ah v s t r eh n zh v eh zh ah t eh sh ah n b l ao ao f z ah t r ao b ih k l ae n d,SKA,Arabic
1341,L2_arctic_WAV/SKA_arctic_b0504,dh ah l ay f dh eh r w ao z hh eh l th f ah l ah n d ae th l eh t ih k b ah t t uw jh uw v ah n ah l,dh ah l ay f dh eh r w ao z hh eh l th f ah l ah n d ae th l eh t ih k b ah t t uw zh uw v ah n ah l,SKA,Arabic
1342,L2_arctic_WAV/SKA_arctic_b0506,ih t w uh d hh eh l p t ih t ay d m iy ah l ao ng ah n t ih l ay g aa t s t eh d iy eh m p l oy m ah n t,ih t w uh d hh eh l b ih t uw t ay d m iy ah l ao ng g ah n t ih l ay g ao t s t eh err iy aa m b l oy m eh n t,SKA,Arabic
1343,L2_arctic_WAV/SKA_arctic_b0518,b ah t dh eh r w ao z ao l s ow t ao k ah v w ih ch k r ae f t ih n dh ah v ih l ih jh,b ah d dh eh r w ao z ao l s ao t ao k ah f w ih ch k r ae f t ih n dh ah v ah l ih ch,SKA,Arabic
1344,L2_arctic_WAV/SKA_arctic_b0534,ay l t eh l y uw dh ah l ay b r eh r iy ah n s eh d w ih dh ah b r ay t n ih ng f ey s,ay l t ih l y uw z ah l ay b r iy ah n s eh d w ih z ah b r ay t n ih ng g f eh s,SKA,Arabic
1345,L2_arctic_WAV/SKA_arctic_b0538,ae t dh ah b eh s t dh ey w er n eh s ah s eh r iy ae k s eh s er iy z,ae t z ah b eh s z eh w er n eh s ah s eh r iy ae k s eh s er iy s,SKA,Arabic
1346,L2_arctic_WAV/ASI_arctic_a0410,s ow w iy hh ae v t ah f ih t dh ah b ow t th r uw aw t w ih th oy l l ae m p s ae z w eh l,s ow w iy hh ae v t ah f ih t d ah b ow t t r uw aw t w ih d oy l l ae m s ae z w eh l,ASI,Hindi
1347,L2_arctic_WAV/LXC_arctic_a0125,hh iy w ah z d ih t er m ah n d n aw t uw m ey n t ey n ah m ao r s er t ah n hh ow l d ah p aa n hh ih m s eh l f,hh iy w ah z d ih t ah m ah n n aw t uw m ey n t ey n ah m ao s er t ah n hh ao l ah p aa n hh ih m s eh l f,LXC,Mandarin
1348,L2_arctic_WAV/LXC_arctic_a0139,hh iy t ow l d hh ih m s eh l f dh ah t ae z hh iy w aa sh t hh ih m s eh l f ae n d g r uw m d hh ih z d ih sh eh v ah l d k l ow z,hh iy t ow d hh ih m s eh l f dh l eh ae s hh iy w aa sh t hh ih m s eh l f ae n ah g r uw m d hh ih s d ih sh eh l ah f d k l ow s,LXC,Mandarin
1349,L2_arctic_WAV/RRBI_arctic_a0096,p er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p er hh ae p s sh iy hh ae d ao l l eh d iy m eh t hh er f ih t ah l ih t ah l d iy p er ih n dh ah f ao l ah s t,RRBI,Hindi
